"","Gbest","Glo","Gup","Year"
"1",3.18639377189193,1,117.861337300194,1
"2",3.14205000077474,1,117.803024656771,2
"3",3.07155395262935,1,117.660867718083,3
"4",2.99984261388203,1,117.500109384504,4
"5",2.93452757855906,1,117.35726292574,5
"6",2.87686432872118,1,117.241479814308,6
"7",2.82630305890269,1,117.151271326641,7
"8",2.78189185855321,1,117.082229405315,8
"9",2.74269292926785,1,117.029795521113,9
"10",2.70789164681432,1,116.990083817455,10
"11",2.67680958995537,1,116.96001194316,11
"12",2.64888959997112,1,116.937212005525,12
"13",2.62367517198519,1,116.919891972137,13
"14",2.60079118014763,1,116.906704594872,14
"15",2.57992772325617,1,116.896639313809,15
"16",2.56082714475231,1,116.888938033682,16
"17",2.54327377597455,1,116.883031238544,17
"18",2.52708587269003,1,116.878490160681,18
"19",2.51210927169497,1,116.874991180206,19
"20",2.498212382161,1,116.872289380323,20
"21",2.48528221000183,1,116.870198898549,21
"22",2.4732211830256,1,116.868578304716,22
"23",2.46194459929231,1,116.867319694732,23
"24",2.45137856300695,1,116.866340533836,24
"25",2.44145830406108,1,116.865577538437,25
"26",2.43212680134497,1,116.864982073396,26
"27",2.42333364809644,1,116.86451667907,27
"28",2.41503411130287,1,116.864152443212,28
"29",2.40718834763722,1,116.863867006581,29
"30",2.39976074641278,1,116.863643045362,30
"31",2.39271937619786,1,116.863467113397,31
"32",2.38603551649393,1,116.863328756743,32
"33",2.37968325958617,1,116.863219834899,33
"34",2.37363917057589,1,116.863133999307,34
"35",2.36788199588708,1,116.863066291831,35
"36",2.36239241234649,1,116.863012834986,36
"37",2.35715281037523,1,116.862970592506,37
"38",2.35214710598064,1,116.862937183932,38
"39",2.34736057716293,1,116.862910740791,39
"40",2.34277972109934,1,116.862889794851,40
"41",2.33839212907611,1,116.862873191171,41
"42",2.33418637663454,1,116.862860020333,42
"43",2.33015192680328,1,116.86284956556,43
"44",2.32627904462389,1,116.862841261387,44
"45",2.32255872145259,1,116.86283466133,45
"46",2.31898260775067,1,116.862829412552,46
"47",2.31554295326679,1,116.862825236,47
"48",2.31223255367408,1,116.862821910799,48
"49",2.30904470285886,1,116.862819261999,49
"50",2.30597315017044,1,116.862817150925,50
